TF	target	importance
Sox10	Lrrn1	11.00803539488941
Neurod2	Snn	11.007550236531452
Olig1	Ift46	11.007353033536342
Celf5	Mapkbp1	11.007147005651
Ywhae	Ndufs3	11.00710578559041
Rufy3	Wdr45	11.007096479399085
Srp9	Skp1a	11.007047070876794
Peg3	Prrg3	11.006952571167886
Mapk1	Lztr1	11.006479197422323
Apex1	Ctnnbl1	11.0062191199133
Bcl11a	Stim2	11.006185319021482
Tppp	Papss1	11.005628036169073
Ncbp2	Tmem167	11.004565066036594
Ets1	Podxl	11.004282659052361
Celf4	Dpp6	11.004009115788483
Ywhaz	Pik3r2	11.003890026201507
Zbtb20	Mef2c	11.00363102833267
Id4	Dynlrb2	11.00342632169217
Ywhae	Megf8	11.003240740333256
Rufy3	Yme1l1	11.002923701898233
Pou3f1	Mchr1	11.002904643947149
Cers2	Adipor2	11.002710765432148
Dhx36	Ppp2r5e	11.00269769300624
Hmgb1	Kbtbd3	11.002674619777864
Zfp2	Itpk1	11.00254041398769
Tcf4	Strn4	11.002075473885977
Ywhae	Exoc8	11.001961311584905
Zic3	Pald1	11.001935458879576
Tcf4	Slc25a16	11.001917892117305
Mapk1	Arhgap32	11.001489469442987
Ctnnb1	Rap1b	11.001436044889624
Rpp25	Gprasp2	11.001406877058868
Srbd1	Slc9a7	11.001340904969348
Rpl6	Rap1gds1	11.00123235890864
Smad3	Enc1	11.001097052206235
Tcf4	Hp1bp3	11.000864307083743
Gzf1	Csgalnact1	11.000763701824898
Foxj1	Pifo	11.000563877449501
Prnp	Arpc2	11.000350939827431
Fli1	Lef1	11.000239749413383
Ywhaz	Slmo1	11.000220899562628
Churc1	Arpc1a	10.999868779755007
Zfp287	Mrpl37	10.999774484075868
Hivep2	Fbxw5	10.99961470073424
Pkm	Actr8	10.999517277835238
Esrra	Foxred1	10.999438535934546
Hp1bp3	Akap9	10.999398203212317
Olig1	Abtb2	10.999173279584312
Nr2f1	Ypel3	10.999031486044116
Ywhae	Ccdc85b	10.99902135857921
Prnp	Syt3	10.998904796039046
Ets1	Ralb	10.998565917570975
Tppp	Pex19	10.998423862201342
Tbx18	Slc19a1	10.998414046186735
Pqbp1	6330418K02Rik	10.998407040173332
Tppp	Usp30	10.998392829171525
Stub1	Smad3	10.997885032318258
Eef1d	Syde2	10.997733758528867
Onecut2	Gng12	10.997579790112539
Tpi1	Mnat1	10.99754634120808
Rb1	Tcf4	10.997470677174347
Tpi1	Prpf4b	10.99721109462999
H2afz	Nrn1	10.99714218296884
Bcl11a	Tanc2	10.997041958876574
Tceal6	Bex2	10.996925901266145
Hmgb1	Rbm39	10.9969097620524
Ywhaz	Nisch	10.99612691183771
H2afz	Ergic2	10.996108684580904
2810403A07Rik	Tspan11	10.995797581246899
Id4	Gjb6	10.99577881584903
Hivep2	Jph1	10.99562835099874
Pura	Arhgap32	10.995545906513723
Prdm9	Rps6ka4	10.995507322885985
Tgif1	Hexb	10.995456539755025
Peg3	Ppargc1a	10.995191077253672
Cxx1c	Rpusd1	10.995181645947913
Hmgb1	Uqcr11	10.995118916152348
Zfp266	Abcc9	10.995104632487825
Fez1	Sypl	10.994955020131554
Ets1	Cd40	10.99478829213005
Relb	Ggta1	10.994779765454167
Sod1	Uqcrq	10.994752850002996
Ckmt1	3110035E14Rik	10.994630810531314
Ywhaz	Fam126b	10.994229215339631
Pkm	Sv2a	10.994201951145872
Pou3f2	Mef2c	10.994199832693099
Ran	Tma7	10.994157986870517
Celf5	A930013F10Rik	10.993873382565292
Ywhae	Ppp1r7	10.993871699974772
Mapk1	Sdccag3	10.993790465204741
Msx1	Sgk1	10.993685529890854
Cfl2	Hax1	10.993604713083744
H2afz	Psma5	10.993527623374064
Kdm2a	Lrrc4b	10.993479226479847
Ywhaz	Rbfox3	10.993447399186326
Lef1	Sparc	10.993207658102017
Tpi1	Ccdc28a	10.993090676534383
Sp8	Col14a1	10.992503032356808
Bptf	Atrx	10.992353939240246
Mapk1	Vps26b	10.992273018052169
Cfl2	Bloc1s1	10.992272639518545
Tcf4	Cdh11	10.991488794880206
Rab18	Ndfip1	10.991380849291552
Tppp	Srebf2	10.99136172359513
Npdc1	Ramp1	10.991111494955863
Taf9	Llph	10.9908975873066
Rufy3	Hcfc1r1	10.990395020226302
Prnp	Mkl2	10.990302002766052
Cux2	Smarca2	10.990277705840528
Canx	Mir684-1_loc2	10.990002949616722
BC005561	Cnksr2	10.989942523393987
Dbx2	Prodh	10.989779613591507
Nr2f2	Cd34	10.989738281724227
Runx1	Arhgap19	10.98957596053653
Rab14	Tm9sf2	10.989360235200845
Mbtps2	Fam53b	10.98918534064933
Ets1	Fmnl3	10.988467286742475
Zfp654	Car15	10.987897325585145
Zbtb18	Otud4	10.987576017313554
Foxn3	Spcs1	10.987473368565398
Parp1	Tbc1d10a	10.987445482494744
Cfl2	Mpc1	10.98705597436695
Rab2a	Cog1	10.986854093405219
Celf4	Smarca1	10.986491123686259
Ywhaz	Immt	10.985983437259055
Crebzf	D4Wsu53e	10.985736709593786
Rasl2-9	Rnd1	10.985180380537289
Nmi	Sptbn1	10.9849976165761
Thrb	Grp	10.984883676771519
Nfyb	Man1c1	10.984867179037202
Zbtb18	Ncoa1	10.984669394660228
Celf4	Syt11	10.984573031505198
5830415F09Rik	Cdh22	10.984502345549208
BC005561	Rbm33	10.984126486337072
Prnp	Sqle	10.984104806620588
Npdc1	6030458C11Rik	10.983949716855072
Ywhae	Tardbp	10.983880529807893
Nmral1	Cd59a	10.983834084411212
Creb5	Ankrd28	10.983242945928374
Ran	Pnkp	10.983046189022467
Nme1	Vps35	10.98288960615745
Tppp	Tssc4	10.982440357954061
Canx	Mia3	10.982365867814334
Rab2a	Ogt	10.981231635917165
Celf5	5031426D15Rik	10.981168065505328
Zfhx3	Notch3	10.980840065921292
Tcf4	Bcl9l	10.98075175988519
Sox7	Fli1	10.980332274591388
Bmyc	Commd5	10.980212256581774
Smarcc2	Chd4	10.980009321178407
Uqcrb	Wdr70	10.979822286751984
Pou3f1	Scarb1	10.97957390064591
Cycs	Wdr75	10.979464993099713
Npdc1	Dgkz	10.979239267199612
Cxx1c	Ntrk2	10.979172746949478
Id4	Cd38	10.978794541870405
Cd59a	Ndrg1	10.978790603768985
Ssbp3	Efhd2	10.97849396844166
Tcf4	Rasa1	10.978399764341994
Mef2c	Mapk4	10.978359020892597
Sod1	Triqk	10.978336025651059
Ywhae	Fut8	10.97791789726813
Mylk	Itga8	10.977817305672339
Zfp14	Epb4.1l3	10.977638838134851
Tpi1	Tmem60	10.977528104781618
Srrm3	Arid4b	10.977492491753354
Zbtb18	Zbtb20	10.977279749903976
Ywhae	Jdp2	10.977124778543104
Fli1	Cd40	10.977072287423315
Got1	Dcun1d1	10.977037657661802
Ewsr1	Snrnp70	10.977022893736356
Tcf4	Nptn	10.976827271618111
Sod1	Gm6402	10.976617313944933
Celf4	Nr2c2	10.976356709958845
Ckmt1	Mrpl27	10.976043182742194
Cebpz	Spata2	10.975995384259422
Arnt2	App	10.97597982216355
Ran	Snap47	10.975896140239202
Zfhx3	Cflar	10.97581593662759
Jun	Nmral1	10.975639004700078
Celf5	Ppp3ca	10.975344016965213
Hivep2	Plekhg5	10.975307989787193
Nme1	Gnl2	10.975216568854025
Satb1	Faim2	10.97514708079711
Sox8	Sept8	10.974621233122011
Tcf4	Tbc1d17	10.974456799624155
Zfp191	Ddt	10.97424904037038
Rps10	Cox14	10.974187963611332
Mapk1	Vhl	10.973991251539692
Terf2	Nek9	10.973866312420967
Hmgb1	Tm2d2	10.973839980761195
Rufy3	Coq9	10.973794015046225
Celf4	Dpysl5	10.973588961500136
Tppp	Tbc1d14	10.973456423724548
Ywhae	Rtn4r	10.972851463876783
Ezr	Ccdc39	10.972838484587507
Suclg1	Psmb5	10.972721492932884
Zmat2	Srek1ip1	10.97237382319662
Rab2a	Ppp3r1	10.972138277490611
Ywhae	Stk39	10.972115244818031
Zbtb18	Sertad2	10.972085238561355
Olig2	Phldb1	10.971911218054517
Mef2c	Fam3c	10.971428241813621
Peg3	A030009H04Rik	10.97130179217453
Tia1	Mir1906-2_loc2	10.971196047503193
Zfp799	Alyref	10.97050418547798
Tet1	Frmpd4	10.970210975391154
Pkm	Eid1	10.970191066839057
Ywhae	4833439L19Rik	10.969742873163613
Zfp532	Krcc1	10.969631159761455
H2afz	Psma7	10.969535604824395
Hivep2	Tmem132a	10.969359612266523
Canx	Tmed2	10.969339066171266
Neurod1	Gabra2	10.969324819632
Ebf1	Uaca	10.96919732317584
Tpi1	Fahd2a	10.96879173061376
Nkx6-2	Ephb1	10.968742423368344
Rel	Samd12	10.968158346419731
Mef2c	Fkbp1a	10.967870776442064
Nme1	Tmem261	10.967348284358977
Map4k2	Tes	10.96729916381859
Lef1	Ece1	10.967058082730166
Cycs	Sec23a	10.966785956661376
Pkm	Ube2q1	10.96676068246651
Zbtb18	Exoc6b	10.96647549134454
Celf4	Arl8a	10.966448676725797
Zbtb18	Zfp148	10.96630682340177
Got1	Dync1i1	10.966282358298887
Dlx5	Rcan2	10.966201124407101
Zfp281	Gpc1	10.965694290846901
Tia1	Pkd1	10.965656430170577
Zbtb18	March6	10.964679997319001
Tcf4	Peg3	10.964667280398716
Celf4	D430041D05Rik	10.964625712356561
Tpi1	Hmox2	10.96449015830294
Celf4	Rpl3	10.964296359159661
Luzp2	Vimp	10.963875803404955
Got1	Cycs	10.963146684745837
Ywhae	Xpo7	10.963116666359438
Nme1	Ddx50	10.962857114093268
Dlx1	Nmnat2	10.962676133678336
Prdx5	Mitf	10.962672713098469
Ets1	Cnn2	10.962449272945001
Rufy3	Nedd4	10.962419720828365
Foxq1	Arhgap27	10.96228914869332
Rufy3	Atp13a2	10.962180696038102
Rufy3	Pcsk1n	10.961893657699823
Tsnax	Rnf8	10.96183654959124
Prdx5	Ndufa12	10.961373158151448
Tbr1	Sh3gl2	10.960997397311719
Epas1	Gbp5	10.96097312784553
Ywhaz	Cdk9	10.960562614344367
Satb1	Glrb	10.960482903960372
Tpi1	Mrpl46	10.960194857281806
Tpi1	Rpl37	10.960025323047374
P4hb	Wdfy1	10.959939708183464
Ctnnb1	Ywhab	10.959904362045462
Rbm8a	Vps25	10.959664509768928
Ctnnb1	Tm9sf2	10.959479399420598
Rora	Slc4a3	10.95928091879937
Myrf	Olig2	10.95910891389114
Got1	6030419C18Rik	10.958955867448445
Ctnnb1	Mpp5	10.958940854767249
Ckmt1	Naa25	10.958826162182561
Cxx1c	Dnm1l	10.958583304036672
H2afz	Zfp639	10.958539374054329
Peg3	Gdap1l1	10.958467246458369
Lrrfip1	Snhg11	10.958385180929024
Canx	Lman2	10.958192225871974
Hivep2	Bdnf	10.95816147516753
Prdm16	Rnf144a	10.958148014461011
Celf4	Mapk10	10.958078628510012
Mapk1	Ndrg3	10.957888861678793
Hmgb2	Ifi30	10.957778888650907
Tcf4	Ganab	10.957571959043749
Gm14305	Idnk	10.957432498809919
Fezf2	Ccng1	10.957420741489392
Rps10	Gpx1	10.95732465779901
Thra	Elfn2	10.957088848251367
Trim28	Lypla2	10.957042038126815
Smad7	Cdk19	10.956917879146346
Scrt1	Scn1a	10.956853416098944
Cebpa	Itgam	10.956628183849299
Tcf4	Golga1	10.956312931739557
Tpi1	Commd3	10.956079267310352
Foxp1	AI593442	10.955555587643827
Fezf2	Caln1	10.955431523731518
Nxph3	Ddah2	10.954628729452415
Npdc1	Rasl10a	10.95425911497107
Arnt2	Fam102b	10.9540728847017
Klf4	Bmpr1a	10.953927852652894
Gtf2a2	Ndufb5	10.953608127570417
Gli3	Slc1a3	10.953567012421708
Foxn3	Ccp110	10.953499454227321
Celf4	Adcy2	10.953469959349933
Nr4a1	Egr4	10.953425296378857
Mapk1	Mkrn1	10.953382941744808
Zfp191	Usp39	10.95337563529284
Foxn3	Abt1	10.953286327998397
Rorb	Appl2	10.953218017138195
Ran	Zfp239	10.952966649513511
Tob2	Slc35b3	10.952718255774968
Ran	Arl6ip1	10.9526996609147
Gtf2a2	Gm15421	10.952478572390817
Got1	Cyc1	10.952477593465781
Ran	Dohh	10.952449347026711
Mapk1	Pebp1	10.95236913835132
Ywhae	Lrp3	10.952180904252087
Nono	Ccm2	10.952176641194832
Gtf2a1	Ilkap	10.952120006261056
Rorb	Ugp2	10.952031051427625
Mapk1	Dock3	10.95188174483257
Gata2	Slc2a1	10.951623796760177
Tia1	Wdr7	10.951471040483625
Gtf2a2	OTTMUSG00000016609_loc4	10.951256889335
Canx	Atf2	10.950996457178658
Zfp276	Zfp493	10.950365696157924
Zic3	Il2rg	10.950254103403086
Pdcd11	Dusp19	10.950211353301913
Nme1	Taf9	10.94996671186231
Foxg1	Htr4	10.949958073519108
Hivep2	Skil	10.949831776220895
Peg3	Frs3	10.949588928326222
Rab14	Dnajc7	10.949137033219335
Nxph3	Etv5	10.94906178839706
Rab2a	Golt1b	10.948900705442577
Cycs	Commd6	10.948714219763884
Etv1	Cadm2	10.948593091787952
Tia1	Far1	10.948575785112299
Ywhae	Pip4k2b	10.948474677832754
Tcf4	Atp13a3	10.948319289830874
Lsm6	Cystm1	10.948070334822114
Tpi1	Fam136a	10.948055941264744
Hes1	Sfrp1	10.947990289724354
Tpi1	Cstf1	10.947988213161796
Zbtb18	Agfg2	10.947852158540982
Suclg1	Nmt1	10.947683310821366
Rufy3	Chordc1	10.94750908909911
Rorb	Dhrs3	10.947256994897286
Nxph3	Mmp16	10.947248587306674
Olig1	Snx5	10.947154771749906
Akr1a1	Tceal8	10.94666543232265
Ywhae	Bhlhe22	10.94665671421416
Gm14305	Pcsk2	10.946430509931686
Ckmt1	Snx12	10.9461939710597
Prnp	Angel2	10.94593875260629
H2afz	Stradb	10.945866555526331
Tpi1	Cndp2	10.945706814630498
Nfatc2	Slc25a26	10.945297352412863
Tcf4	Fbxl20	10.944767589074033
Pdlim5	D330023K18Rik	10.94470816471388
Mylk	Rbpms	10.944446315930502
Ssbp3	Fancd2	10.943834965137071
Npdc1	B4galnt1	10.942970799502886
Mapk1	Ncoa6	10.942631591846663
Hivep2	Kcnb2	10.94255550572974
Brf2	Trmt13	10.941909532584921
Ckmt1	Cntnap5b	10.941862019479895
Zbtb18	Zranb3	10.941590136618808
Etohi1	Ptgs1	10.941459119934908
Ssbp3	Slc4a10	10.941320194906451
Akr1a1	BC003331	10.941064395452518
Ewsr1	Rap1gds1	10.941029445731687
Dbx2	Slc27a1	10.940612380612684
Nme1	Gtdc1	10.940235738004118
Rbm8a	Rpl13a	10.940180919568546
BC005561	Lphn1	10.939854787900625
Id1	Itm2a	10.93983597194265
Ywhaz	Rars	10.93977132249225
Pkm	Armcx3	10.939623047249214
Tcf7l2	Cdyl	10.939537568781917
Nfe2l1	Dusp3	10.939526348778534
Zbtb40	Cd68	10.93922306382561
Neurod2	Rab15	10.93902316546972
Psma6	Sdf2	10.938984245658753
Akr1a1	Scoc	10.938908619346535
Zfp740	Rnf122	10.938793781159758
Psmc2	Cope	10.938423168941029
Bcl11b	Slc1a1	10.93832928994218
Gm14305	Eno1	10.938076689616882
Ywhae	Pgbd5	10.937839262059457
Ran	Abhd6	10.93780718817473
Hbp1	Gstp1	10.937732276539585
Ywhaz	Stradb	10.937618791760865
Ywhae	Cnot7	10.937246348384468
Hes1	Cox20	10.937210785949446
Zfp131	Prkar2b	10.937001620233602
Snrpb2	Rps5	10.936927681311145
Celf6	Rcan2	10.936695768271699
Celf4	Gabbr2	10.9362882908155
Celf4	Atxn7l3	10.936056355927485
Nme1	Scoc	10.935845286629862
Cycs	Tmem128	10.935504105630086
Dlx5	Adcyap1r1	10.935483626271031
Mapk1	Slmap	10.935406482025007
Celf6	Efhd2	10.935327905835647
Id1	Pdgfrb	10.935325714653079
Id4	Mia	10.935276455230838
Stk40	Kdm6b	10.935161966859042
Celf4	Rhbdd2	10.935100318446372
Mef2c	Slc4a3	10.935082427204586
Suclg1	Timm23	10.935070582509406
Pura	N6amt1	10.935010082662393
Rufy3	Bnip3	10.934368495524874
Ncald	Arl4d	10.934194892075181
P4hb	Nfasc	10.933691180316742
Tsc22d4	Arsg	10.933666610824991
Zfp777	Skiv2l	10.93317784244503
Gm14305	Tmem14a	10.93275413454842
Gtf2i	Rpl3	10.932018036545065
Ywhaz	Chpf	10.93185682418517
Ckmt1	Denr	10.931804861531166
Rufy3	Nom1	10.931405182089561
Tcf4	Irf2bp2	10.93133555942352
Mylk	Col4a2	10.931198408527075
Nme1	Brk1	10.93069838001981
Nkx6-2	Ccp110	10.930633080556127
Neurod2	Zfp235	10.93026792173525
Stk40	Vgll4	10.930240330147688
Tpi1	Pfkm	10.930031033510698
Ywhaz	Mrps16	10.929926975360374
Pkm	Wdr18	10.929891737010333
Tsc22d4	Ank3	10.929815237335287
Irf2	Col4a2	10.92981201955111
Celf5	Slit1	10.929512091998438
Canx	Nucks1	10.92949679511729
Mapk1	Oxtr	10.929322518206552
Nme1	Mtch2	10.929272392491383
Myrf	Paqr4	10.929076320586361
Olig2	Ugt8a	10.929054628763964
Hadhb	Id4	10.92894939916248
Ywhaz	Actr3	10.928525266269277
Akr1a1	Mfap1b	10.92844317844728
Prnp	Nefl	10.928346007284615
Jun	Kcna1	10.928298072333751
Ran	Adsl	10.928180676372866
Sox8	Efcab14	10.928120721206659
Fez1	Tmem254b_loc3	10.928109018157476
Plagl2	P2ry12	10.92802281564606
Sp8	Enho	10.928014499088073
Zfp507	Usp40	10.92778754364666
Cers2	Rrbp1	10.927613856172051
Ywhaz	Gps1	10.927574107205016
Zfp780b	Ehhadh	10.927495104160284
Myrf	Tfeb	10.92716919489371
Klf6	Picalm	10.927115400009152
Ran	Crcp	10.927023697652753
Hp1bp3	Thra	10.926893735861592
Rpl6	Gm8234	10.926648946815812
H2afz	Ndufaf3	10.926552341404577
Ywhae	Actr1a	10.92633951074062
Got1	Myl12b	10.926315819782799
Larp1	Bri3bp	10.926114138775699
Celf4	Nrxn2	10.92595566554354
Suclg1	Grpel1	10.92594948391922
Klf9	Hace1	10.925912096712599
Pkm	Ap1m1	10.925831103680384
Zhx3	Ccdc9	10.925421819027632
Ezr	Srebf1	10.925401961174574
Prox1	Lyplal1	10.924864829872659
Nfib	Pcdh19	10.924774151864154
Rfx1	Meg3	10.924695926843173
Tcf4	Klhl8	10.924685789585476
Gm14305	Ndufv2	10.924667390700327
Jun	Zfp36l1	10.924566774646287
Ywhaz	Dtymk	10.924333037011813
Snapc4	B3galt6	10.924126156682828
Pou3f1	Spink8	10.924084548359387
Mef2c	Lrrk2	10.924079012185596
Sall1	Gpr34	10.924006548097013
Mef2c	Trp53inp2	10.923926836287931
Elf1	Plekho2	10.923788683122012
Got1	Gnptg	10.923605881053152
Ezr	Abhd3	10.92354362609453
Ywhae	Tbl1xr1	10.923487319362362
Tpi1	Bloc1s2	10.922997776840603
Ebf1	Rgs5	10.922857450908321
Zfp617	Nrep	10.922711060939749
Ywhaz	Mfsd5	10.922710863133576
Got1	Necap1	10.922482521035185
Tsc22d4	Mlc1	10.922403296557135
Rpl35	Atp6v0e	10.922228077597149
Mapk1	Aida	10.921663506485933
Hspa5	Ndufa10	10.921487253194806
Prnp	2010300C02Rik	10.92138184685436
Aco1	Ctsl	10.921375967744549
Uqcrb	Coq7	10.921218168715013
Celf4	Plaa	10.920845176676501
Ssrp1	Zfhx3	10.920717673012112
Klf2	Itm2a	10.920466484841642
Tppp	Zbtb1	10.920383187552309
Nme1	Coq3	10.920318376425834
Gm14305	Sumo1	10.920300147651124
Dab2	Neat1	10.920084868339048
Msc	Gm14005	10.919752153499878
Zbtb18	Senp2	10.919583977569388
Rbbp9	Commd6	10.919467103358995
Rab14	Serinc1	10.91921552145692
Sod1	Commd9	10.919198852570531
Ywhaz	Naa38	10.919149226150997
Hivep2	2900026A02Rik	10.919142930962584
Zfp740	Usp16	10.919013077080546
Snrnp70	Ttc30a1	10.918813890097029
Edn1	Pear1	10.918432489382717
Bclaf1	Ubn2	10.91835476531325
Psmc2	Slc35b1	10.918250928324207
Zbtb4	Snora30	10.9181147169971
Hmgb1	Trnt1	10.917670512119424
Prnp	Tead1	10.917223612538367
Ywhae	Naa50	10.917125618836923
Npdc1	Pgp	10.916624926514144
Nr2f1	Cadm2	10.91659343398482
Sox21	Ezr	10.916477466037525
Bptf	Trio	10.916302639960081
Foxj1	Ttc12	10.915999189668273
Ywhaz	B4galt3	10.915898225526334
Msi2	Gpr12	10.915759016822642
Hlf	Fam168b	10.915672581290476
Pkm	Them4	10.914851974185305
Tcf4	Tmem170b	10.914825839066689
Celf4	Sdr39u1	10.91478779254498
Tpi1	Timm10b	10.914751230263512
Klf13	Rrbp1	10.914622088089079
Rufy3	Ttc39b	10.914516263462103
Nono	Ramp1	10.914305133664067
Nxph3	Gm11549	10.914192150722421
Tgif1	C1qb	10.913763372927157
Terf1	P2ry14	10.913562891977692
Ctnnb1	Tprgl	10.913341844738747
Sox17	Kitl	10.913298450994844
Rab14	Eno2	10.91316465603458
Sox18	St3gal6	10.912762820957884
Hivep2	Speg	10.912570125966763
Edn1	Mfsd2a	10.91250714507645
Kcnip1	Lgi2	10.912391421231858
Foxp1	Mst1r	10.912038252130966
BC005561	Zbtb20	10.91170413448703
Srrm3	Safb2	10.911509285243065
Tcf4	Ankfy1	10.911464930741241
Pbx4	Rassf2	10.910833648925781
Celf4	Ncor1	10.910504991042378
Ezr	Sntn	10.91044532604333
Sox2	Naaa	10.91029397806462
Bcl11b	Dpy19l3	10.910175097681115
Larp1	Atn1	10.909932392427999
Tcf4	Snx19	10.90967778903761
Polr3g	Slc25a28	10.909647086504778
Hlf	Stxbp5l	10.909561478127996
Tagln2	Gbp5	10.909527519817848
Epas1	Axl	10.909526829083047
Taf9	Atl1	10.90890645640069
Mef2c	Fam134a	10.908726862950687
Satb1	Cend1	10.908722558167511
Ckmt1	Ube2n	10.908289289615794
Bcl11a	Dab2ip	10.908058474355471
Bhlhe40	Enc1	10.908004593140753
Vamp3	Adam17	10.907836236637142
Scrt1	Prrc2c	10.907592916622969
Myrf	Mapk8ip1	10.907286959244118
Tpi1	H2-Ke2	10.9072515969688
Nap1l1	Eif3i	10.907231474979726
Tcf7l1	Zfp37	10.906883751169026
Ywhae	Copz1	10.906677112133652
Fos	Dynlrb2	10.906564387238676
Rab14	Xpo1	10.906455094949694
Tpi1	Tcea1	10.906164048147978
Nap1l1	Cdk5r2	10.906047329768235
Ets1	Ccdc141	10.906030992844697
Peg3	Apba1	10.906028966861193
Bcl11b	Zeb2	10.906015107819892
Hmgb1	2700060E02Rik	10.905826663650123
Cycs	Psmb2	10.905608936642883
Bmyc	OTTMUSG00000016609_loc2	10.905586603424416
Tcf4	Bbs1	10.90549629346159
Sox9	Pdlim4	10.90525651562146
Hivep2	Wasf1	10.90521417119395
Rab14	Prrc2c	10.90520353262657
Gm14326	Atp5c1	10.90481914051417
Cycs	Surf2	10.90462435560371
Sox21	Fgfr3	10.903929067950045
Lhx2	Ppap2b	10.903642821432946
Dlx1	Syngr3	10.903557056483175
Tcf4	Ppm1h	10.903400047436316
Gm14305	Glrx	10.903066936458824
Canx	Slc33a1	10.902516522505605
Deaf1	Nfatc2	10.902427812012386
Rfx4	Srebf1	10.902422964858179
Nmral1	Glod4	10.90212621157787
Mapk1	Anp32a	10.901993188274393
P4hb	Hmgn2	10.901894826950361
Ywhaz	Gm5643_loc1	10.901534841610893
Ran	Ndufb5	10.901182212168141
Satb1	Dusp3	10.901161050314872
Celf4	Rnf165	10.901131108567785
Zic3	Gng11	10.900700525431894
Zfp799	Suco	10.900638263590107
Celf4	Cacnb4	10.900593378527065
Arx	Sp9	10.90044908964034
Canx	Dnajb9	10.900381583059998
Rab2a	Fam174a	10.900376662248876
Got1	Vdac2	10.900294442003405
Zfp691	Cep78	10.900051049838451
Arnt2	Grip1	10.89997122766805
Arx	Zmat4	10.899913964542577
Tmem33	Cdc37l1	10.899850559372593
Nr1h2	Ptpmt1	10.899776305849784
Nmral1	Mbp	10.8997336933257
Foxf2	Foxc1	10.899317075966849
Ywhae	Pdpk1	10.899042038889267
Ncald	Prkar2b	10.898768975487545
Lsm6	Cyth1	10.898593084573575
Ran	Hist3h2a	10.898453011661813
Arx	Zcchc12	10.898337662667624
Tpi1	Znrd1	10.897969980100939
Rab14	Trim44	10.897754611168912
Tsc22d4	Shfm1	10.897483321152455
Foxn3	Pde4b	10.897363664978023
Ywhae	Sgta	10.897214282294117
Ywhae	Pom121	10.897150344742697
Pkm	Gm15800	10.896890862804078
Foxp1	Nf2	10.896799817449802
Pkm	Ndufs3	10.896752559796896
Hadhb	Etfa	10.89638341577401
Cxx1c	Habp4	10.896205315371136
Vps4b	Vps37c	10.895891571342611
Zfp467	Tns1	10.895244035322147
Fos	Odf3b	10.895195622095699
Nmral1	Pip4k2a	10.895178570757382
Nme1	Slc7a4	10.895141594802464
Canx	Khsrp	10.895023354881657
Mapk1	Stim2	10.894585738613543
Fezf2	Ndst3	10.894306866971984
Ywhae	Hcn1	10.893967364165091
Pkm	Endog	10.893774839014881
Smad7	Dact1	10.893460512064692
Meis2	Cpne7	10.893357153825603
Tpi1	Tm2d2	10.893313667562081
Olig1	Ankib1	10.892940513009187
Nfe2l1	Nap1l3	10.892833816016964
Id4	Ak3	10.892784555900903
Myrf	Dusp16	10.892781230684188
Rab14	Itfg1	10.892638797741599
Bcl11b	Cdc25b	10.892204329369461
Cfl2	Pdrg1	10.892193447032358
Nme1	Ghitm	10.892138894459984
Cxx1c	Ubxn2a	10.892024846330022
Smad7	Fam168a	10.891997744472274
Msi2	Syne1_loc2	10.891955190949217
Pou2f2	Cacna1d	10.891919054136851
Pou3f2	Ptn	10.891817545280627
Trib1	Nfkbiz	10.891553337805783
Brf1	Sox18	10.89155031123458
Zbtb18	Ift57	10.891143737232328
Ywhaz	Ncbp2	10.891065913190117
Nap1l1	Cox4i1	10.89105075586013
Ywhaz	Pabpc1	10.89101792010958
Klf4	Mapkapk5	10.891009296140293
Celf4	1700025G04Rik	10.89100525966099
Bcl11b	Nsun7	10.89074449244761
Psma6	BC002163_loc1	10.890551254717053
Rfx7	Lyn	10.890448842545622
Ywhae	Kdm5a	10.890373067464695
Cers5	Tmed10	10.890323527485355
Olig2	Bcas1	10.88997966981267
Tpi1	Tmem199	10.889749619885771
Nr2f1	Actr1b	10.889389773333813
Celf5	Slc4a7	10.889287651213003
Rab2a	Zbtb18	10.889165106247308
Rxra	Htr3a	10.888972657769608
Tcf4	Lmo2	10.888920534798457
Sox10	Baz2b	10.888668403721258
Ywhae	Rsf1	10.888524581505925
Zfp30	Csl	10.888344654057066
Hivep2	Nrgn	10.88797273214943
Rpl6	Snap91	10.887727833787004
Celf4	Tmem183a	10.88769190785459
Npdc1	Mtch1	10.88728328588512
Zfp944	Mr1	10.887101510335485
Ascc1	Pifo	10.887091687759476
Cycs	Nudc	10.886962893720703
Ubtf	5031426D15Rik	10.886879669013961
Suclg1	Sfr1	10.88683940796418
Gli3	Cecr2	10.886406639601857
Ywhae	Ppp6r1	10.8863732138613
Dusp26	Chga	10.88635326698308
Tfdp2	Epha7	10.886282072008305
Psmd12	Bcas2	10.8862419228864
Prnp	Cspg5	10.886224550424163
Rab2a	Jak1	10.886183361010083
Hcfc2	Atp10b	10.885748300149865
Canx	0610010F05Rik	10.885599324656699
Cd59a	Sh3d19	10.884918358694929
Rufy3	Mkrn1	10.884759355514229
Ywhae	Capns1	10.88470378355092
Ywhae	Fbxw5	10.884630276895136
Cycs	Lyrm5	10.884410643865007
Apex2	2310069G16Rik	10.884370136066435
Nr2f1	Tspan7	10.884234265819142
Fez1	Hmgcl	10.88377074796601
Dnmt3a	Tcf25	10.883512540246292
Ywhaz	Ppapdc1b	10.88338102388667
